id	distance	primary_breed	secondary_breed	is_mixed_breed	primary_color	age	sex	size	coat_length	name	description	primary_photo_url	photo_urls	adoption_status	attributes	special_needs_notes	good_with_children	good_with_dogs	good_with_cats	good_with_other_animals	public_adoption_fee	adoption_fee_waived	organization	label
44165372	714.4500373189866	"Boxer"	"null"	false	"White \/ Cream"	"Adult"	"Male"	"Large"	"Short"	"Badger"	"\n\n\nMore info coming soon"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44165372\/1\/?bust=1551892090"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44165372\/1\/?bust=1551892090","https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44165372\/2\/?bust=1551892092"	"adoptable"	"House trained","Spay\/Neuter","Shots Current"	null	null	null	null	null	null	false	Austin Boxer Rescue	not-adopted
44165400	714.4500373189866	"Boxer"	"null"	false	"Yellow \/ Tan \/ Blond \/ Fawn"	"Adult"	"Male"	"Large"	"Short"	"Rader"	"\n\nMore info coming soon"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44165400\/1\/?bust=1551892421"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44165400\/1\/?bust=1551892421"	"adoptable"	"House trained","Spay\/Neuter","Shots Current"	null	null	null	null	null	null	false	Austin Boxer Rescue	not-adopted
44165402	714.4500373189866	"Boxer"	"null"	false	"White \/ Cream"	"Adult"	"Female"	"Large"	"Short"	"Lilleth &amp; Radar"	"Lilleth and Radar are a bonded pair. She is about 8 and he is about 7; she is a beautiful white with fawn patches and he is a handsome fawn.  Lilleth figured out the dog door right away and then held it open while Radar figured it out. He defers to her.\n\nLilleth is great at crawling up in your lap and snuggling. She is smart as smart can be and looks after Radar. She is an excellent walker and a joy to live with. She learned where her bed was and the house rules very quickly. She is heartworm positive but ABR always helps with treatment and it does not have to be difficult now.\n\nRadar\u2019s a pretty good snuggler too and he is very polite. He listens and follows direction very well. He\u2019s a bit more stocky than Lilleth. They both get along with other dogs but we don\u2019t know about cats or kids. Radar is a good walker too. He is just a bit incontinent but ABR has seasoned fosters who can help you with that.\n\nThese two, Lilleth and Radar, are very special, very easy to live with Boxers. If your house just seems empty now, these two can fill it up with warmth and smiles right away. \n"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44165402\/1\/?bust=1551892471"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44165402\/1\/?bust=1551892471"	"adoptable"	"House trained","Spay\/Neuter","Shots Current"	null	null	true	null	null	null	false	Austin Boxer Rescue	not-adopted
44165447	714.4500373189866	"Boxer"	"null"	false	"Yellow \/ Tan \/ Blond \/ Fawn"	"Adult"	"Male"	"Large"	"Short"	"Jack"	"\nWe don\u2019t know very much about Jack. He was abandoned by his current owner\u2019s home and she has cared for him as well as she can for about 5 years. She is an elderly lady and his care has become increasingly difficult; not because of Jack, just the circumstances. We know he is older than 5, perhaps 7 or so. He is a handsome fawn boy who gets along with other dogs and is a bit submissive.\n\nJack is a sweet, intelligent and loving Boxer who lives mostly outside now. He appears to be healthy but has not been fully vetted at this time. He\u2019s an easy-going happy guy who needs another chance and another family.\n"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44165447\/1\/?bust=1551893067"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44165447\/1\/?bust=1551893067","https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44165447\/2\/?bust=1551893082","https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44165447\/3\/?bust=1551893084"	"adoptable"	"House trained","Spay\/Neuter","Shots Current"	null	null	true	null	null	null	false	Austin Boxer Rescue	not-adopted
44165477	777.1656435245858	"Retriever"	"null"	true	"Golden"	"Adult"	"Male"	"Large"	"Medium"	"Landon"	"null"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44165477\/1\/?bust=1551893702"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44165477\/1\/?bust=1551893702","https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44165477\/2\/?bust=1555350128"	"adoptable"	"Spay\/Neuter","Shots Current"	null	true	true	null	null	null	false	City of Schertz	adopted
44166016	718.6405157188698	"Chow Chow"	"Rottweiler"	true	null	"Young"	"Female"	"Medium"	null	"KITA"	"null"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44166016\/1\/?bust=1551973501"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44166016\/1\/?bust=1551973501"	"adoptable"	"Spay\/Neuter"	null	null	null	null	null	null	false	Austin Animal Center	not-adopted
44167811	721.4344072142117	"Yellow Labrador Retriever"	"null"	true	null	"Senior"	"Male"	"Extra Large"	null	"Kit"	"Kit is a very distinguished gentleman. He has a regal look to him, but not so regal that he doesn&#039;t appreciate a good butt scratch! Kit is so overjoyed by a good butt scratch that he folds himself up into a fat furry donut of love and happiness when he gets them. Belly rubs too. It&#039;s not uncommon to look over and see Kit sitting nearby with a big smile on his face, waiting for you to give him some. This handsome guy is a huge fan of people and will follow you around the house and nudge you with his nose to let you know it&#039;s time for pets if it&#039;s been a while. And as long as Kit gets a healthy dose of affection, he&#039;s generally happy to lay by your feet while you work or watch tv. Kit really loves walking around with tennis balls in his mouth, and he&#039;ll even carefully select one out before he goes for a walk: &#039;Hmm, what are we in the mood for today, old chap? Perhaps a Penn 100? Smells like it was a good year.&#039; Kit&#039;s also a pretty low maintenance pup to have around. He has wonderful manners in the home, he&#039;s house-trained and will tell you when he needs to go out. He walks great on leash as long as you keep an eye out for squirrels (this boy gets very excited about those darn squirrels), he knows &#039;sit&#039; and is perfectly well-behaved when left home alone. Kit&#039;s one of those dogs who can&#039;t help but bring a smile to your face. And who doesn&#039;t need more of that in their life? Come meet this great pup!"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44167811\/1\/?bust=1554783789"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44167811\/1\/?bust=1554783789","https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44167811\/2\/?bust=1554783831","https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44167811\/3\/?bust=1554783859"	"adoptable"	"Spay\/Neuter"	null	null	null	null	null	null	false	Austin Pets Alive!	not-adopted
44167816	721.4344072142117	"Black Labrador Retriever"	"null"	true	null	"Adult"	"Female"	"Extra Large"	null	"Bess"	"She is around 4 years old, 51 pounds. Barks a lot when she&#039;s in a kennel and another dog passes but, has had zero reaction when out in the yard with other dogs. She is extremely friendly with any person she comes across. Was just recently vaccinated on the 19th of this month when she had her heartworm test done. Will still need a rabies vaccination and spay. Unfortunately, we don&#039;t have a vet on staff since we are such a small shelter. She does appear to be housebroken as she has never had an accident in her kennel. She doesn&#039;t have a euth date at this time but, she could get one at any time. We are extremely full. She has now developed kennel cough and is set to be euth tomorrow. I&#039;m just checking to see if you have room for her."	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44167816\/1\/?bust=1553912827"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44167816\/1\/?bust=1553912827","https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44167816\/2\/?bust=1553913276"	"adoptable"		null	null	null	null	null	null	false	Austin Pets Alive!	not-adopted
44168000	758.9414304563181	"Dachshund"	"null"	false	"Black"	"Adult"	"Male"	"Medium"	"Short"	"Logan"	"Dobbie has no master, Dobby is a free elf! Well unlike Dobby my name is Logan and I am in search of a master, this whole free elf thing was fun for a while, but now i am looking for the perfect person to call my own!"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44168000\/1\/?bust=1551985051"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44168000\/1\/?bust=1551985051","https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44168000\/2\/?bust=1551985051"	"adoptable"	"Spay\/Neuter","Shots Current"	null	null	null	null	null	95	false	Hill Country SPCA	not-adopted
44169747	670.5533002453323	"German Shorthaired Pointer"	"Mixed Breed"	true	null	"Adult"	"Male"	"Large"	null	"COWBOY"	"null"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44169747\/1\/?bust=1551966073"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44169747\/1\/?bust=1551966073"	"adoptable"		null	null	null	null	null	null	false	Killeen Animal Services	not-adopted
44170572	718.6405157188698	"Labrador Retriever"	"Mixed Breed"	true	null	"Adult"	"Male"	"Extra Large"	null	"COOPER"	"null"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44170572\/1\/?bust=1554714563"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44170572\/1\/?bust=1554714563"	"adoptable"	"Spay\/Neuter"	null	null	null	null	null	null	false	Austin Animal Center	not-adopted
44170585	718.6405157188698	"Staffordshire Bull Terrier"	"Mixed Breed"	true	null	"Young"	"Male"	"Large"	null	"MONKEY"	"null"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44170585\/1\/?bust=1552491331"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44170585\/1\/?bust=1552491331"	"adoptable"	"Spay\/Neuter"	null	null	null	null	null	null	false	Austin Animal Center	not-adopted
44170601	718.6405157188698	"Labrador Retriever"	"Golden Retriever"	true	null	"Adult"	"Male"	"Large"	null	"ALU"	"Alu is in need of a foster home. He&#039;s lived with small dogs, large dogs, cats and a child 5 years old. He has a past surgery on a rear leg that causes him a small amount of difficulty rising quickly but can do stairs just fine. This guy will melt your soul, he&#039;s so gentle. Write Caring@ClassicCanines.org to help him out by offering him a cozy home spot."	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44170601\/1\/?bust=1552323265"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44170601\/1\/?bust=1552323265"	"adoptable"	"Spay\/Neuter"	null	null	null	null	null	null	false	Austin Animal Center	not-adopted
44171139	798.6954007354682	"Boxer"	"American Staffordshire Terrier"	true	null	"Adult"	"Male"	"Large"	null	"Captain"	"Captain is 6 years old and weighs about 45 lbs. So cute and adorable! Said to be good with other dogs, potty trained , and walks well on a leash! If you are interested in adopting or fostering me, please email adopt@sanantoniopetsalive.org with my name and ID#. By adopting me, you not only give me a new leash on life; you also save the life of an additional pet who can be rescued from euthanasia and placed in a San Antonio Pets Alive adoption center. To find out how you can get involved and help turn San Antonio into a no-kill city, please visit www.sanantoniopetsalive.org"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44171139\/1\/?bust=1553909094"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44171139\/1\/?bust=1553909094"	"adoptable"	"Spay\/Neuter","Shots Current"	null	null	null	null	null	null	false	San Antonio Pets Alive!	not-adopted
44171695	783.6754440846286	"Labrador Retriever"	"Terrier"	true	null	"Adult"	"Female"	"Large"	null	"Cleo"	"Helloooooo! I\u2019m the lovely Cleo! I am a BIG love bug! My day isn\u2019t complete until I can give you plenty of hugs and kisses! I\u2019m an active girl who enjoys walks in the park and lots of play time. I\u2019m looking for a forever person who will enjoy being goofy with me! Could that person possibly be you? Come by and meet me, I\u2019ll be sure to make you smile!"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44171695\/1\/?bust=1551962568"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44171695\/1\/?bust=1551962568","https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44171695\/2\/?bust=1551962570"	"adoptable"	"Spay\/Neuter"	null	null	null	null	null	null	false	Animal Defense League of Texas	not-adopted
44172291	737.6404120841671	"Shepherd"	"null"	true	null	"Young"	"Male"	"Large"	null	"RYKER"	"null"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44172291\/1\/?bust=1553895492"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44172291\/1\/?bust=1553895492","https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44172291\/2\/?bust=1553895542"	"adoptable"	"Spay\/Neuter","Shots Current"	null	null	null	null	null	null	false	PAWS Shelter of Central Texas	not-adopted
44174240	671.3217186511224	"Mixed Breed"	"null"	false	null	"Adult"	"Male"	"Large"	null	"Mac"	"My name is Mac! I&#039;m looking for an awesome buddy (or family) that will take me to all kinds of exciting places! I&#039;m definitely an adventurous dog and would love to go exploring with you. If you want a dog that can run and jump and play hard then I&#039;m the best buddy for you! I love to play fetch and tug-of-war, and I like to carry around my favorite toys. I even like to carry around blankets in my mouth so I can suck on them when I get tired and cuddly. I need to be the only animal in the house, but I&#039;ve got enough personality to make up for it! I&#039;m super sweet and lovable; just take me for a walk and see for yourself! "	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44174240\/1\/?bust=1551966347"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44174240\/1\/?bust=1551966347","https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44174240\/2\/?bust=1551966350","https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44174240\/3\/?bust=1551966353"	"adoptable"	"Spay\/Neuter"	null	null	null	null	null	null	false	Texas Humane Heroes -- No Kill Animal Adoption Centers	not-adopted
44174241	671.3217186511224	"Mixed Breed"	"null"	false	null	"Young"	"Male"	"Large"	null	"Hondo"	"Hi, I&#039;m Hondo! I&#039;m a sweet and curious guy, and I&#039;d love to go into a home with a big back yard I can run around in! When not outside, I would love to just lounge around indoors, relaxing in the wonderful A\/C during the summer and heat in the winter! I&#039;m good with kids over the age of 10. I get along with other dogs pretty well but I&#039;d prefer to meet my potential doggy room mate to make sure we would get a long. I am very friendly and love people. I do have a tendency to miss my family a lot when they are away and sometimes like to chew on things to show you how much I miss you and love you. I would probably do best in a crate when left alone or at night. "	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44174241\/1\/?bust=1551966348"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44174241\/1\/?bust=1551966348","https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44174241\/2\/?bust=1551966351","https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44174241\/3\/?bust=1551966353"	"adoptable"	"Spay\/Neuter"	null	null	null	null	null	null	false	Texas Humane Heroes -- No Kill Animal Adoption Centers	not-adopted
44174722	719.4482143897849	"Bichon Frise"	"null"	true	null	"Adult"	"Male"	"Small"	null	"Finn - S TX"	"Finn is a very playful, affectionate dog. He likes to take stuffed toys and shake and throw them. He knows how to use a doggy door. He\u2019ll make someone a great companion dog. He will follow you and is very content to sit next to you. The groomer said he was very good during grooming.\n \nFinn is approx 8 yrs old and weighs 16 lbs.\n \nHe will need another dog in the home or someone that is home most of the time.  Children in the home need to be at least 10 years old.  He is located in S.TX\n \nDonations are greatly appreciated for his care.  If you\u2019d like to donate, please copy and paste this link into your browser:\n \nhttps:\/\/donate.smallpawsrescue.org\/\n \nIf you are interested in adopting this dog, please copy and paste this address in your browser: http:\/\/www.formsite.com\/smallpaws\/sprForm\/index.html\n \nTo visit our home page, please copy and paste this address in your browser:  http:\/\/smallpawsrescue.org\/\n"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44174722\/1\/?bust=1554481382"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44174722\/1\/?bust=1554481382","https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44174722\/2\/?bust=1554481383","https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44174722\/3\/?bust=1554481383","https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44174722\/4\/?bust=1554481384"	"adoptable"	"Spay\/Neuter","Shots Current"	null	null	true	false	null	null	false	Small Paws Rescue Inc.	not-adopted
44175066	682.9247896551504	"Terrier"	"Husky"	true	"Sable"	"Adult"	"Male"	"Large"	"Short"	"Bart"	"Meet Bart! Bart is a 1 year old Terrier\/Husky mix neutered male. Bart is a very friendly and super playful guy! Bart does need to learn not to jump but does well on a leash otherwise. Bart gets very excited when it is playtime and loves tennis balls and squeaky toys. Bart would be a good fit for an energetic family that enjoys the outdoors. \n\nBart is current on vetting."	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44175066\/2\/?bust=1551977872"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44175066\/2\/?bust=1551977872","https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44175066\/1\/?bust=1551977869"	"adoptable"	"Spay\/Neuter","Shots Current"	null	null	null	null	null	null	false	Brenham Humane Services	not-adopted
44175087	682.9247896551504	"German Shepherd Dog"	"null"	true	"Apricot \/ Beige"	"Baby"	"Female"	"Large"	"Short"	"Thelma"	"Meet Thelma! Thelma is a 7-8 month old German Shepherd mix spayed female. Thelma came in with her sister Louise as owner surrenders. Thelma is a bit more photogenic than her sister! Thelma does need some leash work but has already shown improvement, she will also require basic obedience training. Thelma would make a great running partner once she learns the leash! \n\nThelma is current on vetting."	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44175087\/2\/?bust=1551978211"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44175087\/2\/?bust=1551978211","https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44175087\/1\/?bust=1551978203","https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44175087\/3\/?bust=1551978228"	"adoptable"	"Spay\/Neuter","Shots Current"	null	null	null	null	null	null	false	Brenham Humane Services	not-adopted
44175100	682.9247896551504	"German Shepherd Dog"	"null"	true	"Apricot \/ Beige"	"Young"	"Female"	"Large"	"Short"	"Louise"	"Meet Louise! Louise is a 7-8 month old German Shepherd mix spayed female. Louise came in with her sister Thelma as owner surrenders. Louise needs some socialization away from her sister as she has bonded to her pretty strongly. Louise has made improvements with her short time here but will require leash work and basic obedience training. \n\nLouise is current on vetting."	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44175100\/1\/?bust=1551978423"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44175100\/1\/?bust=1551978423","https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44175100\/2\/?bust=1551978444","https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44175100\/3\/?bust=1551978433","https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44175100\/4\/?bust=1551978438"	"adoptable"	"Spay\/Neuter","Shots Current"	null	null	null	null	null	null	false	Brenham Humane Services	not-adopted
44177189	718.6405157188698	"American Staffordshire Terrier"	"Mixed Breed"	true	null	"Young"	"Male"	"Medium"	null	"CANELO"	"There are two reasons why Canelo is the best. He&#039;s like a puppy, but without the puppy drama. No accidents, because this dude is potty trained! Leave him out of the kennel for a bit? He won&#039;t chew your shoes. Don&#039;t want to wake up super early to let him out? He&#039;ll sleep in till brunch. But as soon as you get the leash out and he knows it&#039;s adventure time, the puppy playful energy comes out! And it&#039;s adorable. He&#039;s got energy for all the adventuring you want to do. And once you get home, he&#039;ll plop right down on the couch next to you and netflix for hours. It&#039;s amazing.  Second reason? I call it OD&#039;ing on love. Canelo loves LOVE. If you give him too much praise for the excellent &#039;sit&#039;, he&#039;ll die of happiness by falling onto his back, waiting there until you rub his belly. It&#039;ll melt your heart. He demands snuggle time by wriggling up next to you, or if he can, in your lap. It&#039;s a welcoming party every time yo come home, even if you&#039;ve been gone for 5 minutes. He is the affectionate dog of your dreams!  Email his foster mom at ellebworks@gmail.com to learn more and ask about adopting this little guy!"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44177189\/1\/?bust=1554340379"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44177189\/1\/?bust=1554340379"	"adoptable"	"Spay\/Neuter"	null	null	null	null	null	null	false	Austin Animal Center	not-adopted
44177194	718.6405157188698	"Australian Cattle Dog \/ Blue Heeler"	"Mixed Breed"	true	null	"Adult"	"Female"	"Large"	null	"TOAST"	"null"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44177194\/1\/?bust=1553556333"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44177194\/1\/?bust=1553556333"	"adoptable"	"Spay\/Neuter"	null	null	null	null	null	null	false	Austin Animal Center	not-adopted
44177466	720.1037916602771	"Labrador Retriever"	"null"	false	"Black"	"Young"	"Male"	"Medium"	null	"Matthew"	"Up for adoption in Texas and New England: Matthew.\n\n\n\n\n\nWow!! What a handsome boy! \n\n\n\n\n\nMatthew (or Mattie as we shorten it to) has it all! He is two years old and weighs about 60lbs. \n\n\n\n\n\nHe is active and loves going on walks, playing with a ball and tug of war, but is also a snuggler!\n\n\n\n\n\nMattie is a happy go lucky, excited to meet you boy! \n\n\n\n\n\nHe stayed briefly with a foster who had a cat and did ok, but we can&#039;t guarantee he&#039;s going to be friendly with every cat. Sometimes it also depends how dog savvy the cat is too. \n\n\n\n\n\nHe is mostly good with other dogs, he has a dominant, alpha dog persona and will stand his ground to hold that spot. So he&#039;d need a meet and greet if potential adopters have another dog in their home, their dog should be more submissive. \n\n\n\n\n\nMattie is housebroken and crate trained. He is good home alone, he stays in his crate with a Kong with peanut butter inside. He will bark once then settles down. \n\n\n\n\n\nHe has done well in his foster homes with adults and kids and even had fun during a sleep over. \n\n\n\n\n\nHis favorite play activity: Kong\u2019s with treats. balls. Ropes for tug of war. He walks really well on a leash.\n\n\n\n\n\nHe knows sit, stay and paw.\n\n\n\n\n\nCutest behavior: When he curls into a little ball on the couch to relax\/sleep or when he crosses his paws when he gets on my bed while I get ready for work.\n\n\n\n\n\nHe tries to counter surf but will get down when you tell him to get down.\n\n\n\n\n\nMattie is neutered, vaccinated and microchipped.\n\n\nApply at www.luckylabrescue.com"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44177466\/1\/?bust=1552001689"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44177466\/1\/?bust=1552001689","https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44177466\/2\/?bust=1552001706","https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44177466\/3\/?bust=1552001732","https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44177466\/4\/?bust=1552001795","https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44177466\/5\/?bust=1552001836","https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44177466\/6\/?bust=1552001873"	"adoptable"	"House trained","Spay\/Neuter","Shots Current"	null	true	true	true	null	null	false	Lucky Lab Rescue and Adoption	not-adopted
44177896	719.1696158765199	"Labrador Retriever"	"Husky"	true	null	"Adult"	"Female"	"Large"	null	"Girl"	"Interested in adopting a pet from Bastrop Animal Rescue? To start the adoption process, please go to www.BastropAnimalRescue.org\/adopt to complete an adoption application. Thank you!"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44177896\/1\/?bust=1556070304"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44177896\/1\/?bust=1556070304","https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44177896\/2\/?bust=1556070318","https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44177896\/3\/?bust=1556070328"	"adoptable"	"House trained","Spay\/Neuter"	null	null	null	null	null	null	false	Bastrop Animal Rescue	not-adopted
44178523	798.6954007354682	"Labrador Retriever"	"null"	false	null	"Young"	"Male"	"Medium"	null	"A520166"	"null"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44178523\/1\/?bust=1552024457"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44178523\/1\/?bust=1552024457"	"adoptable"		null	null	null	null	null	null	false	Animal Care Services Division City of San Antonio	not-adopted
44178529	798.6954007354682	"Labrador Retriever"	"null"	false	null	"Young"	"Male"	"Medium"	null	"A520173"	"null"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44178529\/1\/?bust=1552024454"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44178529\/1\/?bust=1552024454"	"adoptable"		null	null	null	null	null	null	false	Animal Care Services Division City of San Antonio	not-adopted
44178543	798.6954007354682	"Cardigan Welsh Corgi"	"null"	false	null	"Adult"	"Male"	"Small"	null	"OSCAR"	"null"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44178543\/1\/?bust=1552024449"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44178543\/1\/?bust=1552024449"	"adoptable"		null	null	null	null	null	null	false	Animal Care Services Division City of San Antonio	not-adopted
44179837	721.4344072142117	"Pointer"	"null"	true	null	"Adult"	"Male"	"Extra Large"	null	"Axel"	"Hi Hi Hi. What do you want to do? I&#039;m up for anything!&#039; Axel loves to play and is so adorable when he&#039;s doing it! He&#039;s like a big happy puppy - he loves all toys and is a big fan of playing fetch and tug of war. While he can be shy when meeting new men, once he warms up, he becomes a very affectionate guy who wants to be pet all over and will climb right up in your lap to smother you with kisses! Axel gets all happy and wiggly when he knows he&#039;s going for a walk - he&#039;s amazing on leash, loves to go for runs and stays right by your side, making great eye contact. Axel is so eager to please his people and is very treat-motivated, so training&#039;s a snap. He&#039;s also fully house and crate-trained, hasn&#039;t shown any destructive tendencies in the home, and he knows how to shake with both paws! As much as Axel loves to play and go on adventures, he has a medium energy level and settles in nicely at home, happy to snuggle in close for a night in. Axel is learning all kinds of new skills in APA!&#039;s Total Obedience Program. The Total Obedience Program (TOP) is modeled after the AKC&#039;s Canine Good Citizen (CGC) test. As a TOP dog, Axel has a personalized training plan and works with a volunteer trainer several times a week to help him learn the skills to become the best dog he can be! Axel is learning skills like sit and down, sitting calmly when approached by strangers or other dogs, staying in a sit or down until told &#039;free,&#039; coming when called and &#039;place, which means he will go to a specific place in your home on command. Once Axel successfully completes all the skills on his training plan, he will be considered TOP Dog Ready! Axel is working hard to become a wonderful companion, and as a part of APA&#039;s Total Obedience Program you can work with APA staff to continue to build a training relationship with Axel after adoption and master all the TOP dog skills together. Check out a video on APA&#039;s CGC program, on which the TOP was based: https:\/\/vimeo.com\/89434193 Fun-loving, gentle and so very sweet, Axel will make some lucky person very happy. When he looks at you with those adoring eyes, we think you&#039;ll be won over instantly. Come meet this great pup!"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44179837\/1\/?bust=1554693152"	"https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44179837\/1\/?bust=1554693152","https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44179837\/2\/?bust=1554693184","https:\/\/dl5zpyw5k3jeb.cloudfront.net\/photos\/pets\/44179837\/3\/?bust=1554693209"	"adoptable"	"Spay\/Neuter"	null	null	null	null	null	null	false	Austin Pets Alive!	not-adopted
